actual,prediction
49,47.81283422459893
28,34.55421686746988
49,47.81283422459893
39,39.0
48,47.81283422459893
33,47.81283422459893
26,34.55421686746988
4,22.0
49,47.81283422459893
61,47.81283422459893
19,34.55421686746988
39,47.81283422459893
55,47.81283422459893
44,42.0
55,47.81283422459893
55,47.81283422459893
56,47.81283422459893
7,7.833333333333333
55,42.0
28,47.81283422459893
15,20.0
22,34.55421686746988
54,47.81283422459893
5,7.833333333333333
33,47.81283422459893
54,47.81283422459893
24,24.0
18,7.833333333333333
9,22.0
54,47.81283422459893
47,47.81283422459893
55,47.81283422459893
52,47.81283422459893
33,47.81283422459893
50,47.81283422459893
65,47.81283422459893
65,47.81283422459893
39,47.81283422459893
36,47.81283422459893
29,34.55421686746988
25,24.0
13,7.833333333333333
33,47.81283422459893
42,22.0
56,47.81283422459893
61,47.81283422459893
23,34.333333333333336
19,25.25
7,7.833333333333333
45,47.81283422459893
50,47.81283422459893
50,47.81283422459893
47,47.81283422459893
26,47.81283422459893
19,34.55421686746988
56,34.55421686746988
52,47.81283422459893
28,47.81283422459893
28,34.55421686746988
22,34.55421686746988
23,47.81283422459893
39,34.55421686746988
6,7.833333333333333
71,71.0
32,47.81283422459893
26,22.0
19,34.55421686746988
29,34.55421686746988
13,20.0
36,47.81283422459893
65,47.81283422459893
41,34.55421686746988
60,47.81283422459893
45,47.81283422459893
48,47.81283422459893
47,47.81283422459893
22,34.55421686746988
38,34.55421686746988
41,47.81283422459893
47,47.81283422459893
52,47.81283422459893
46,47.81283422459893
34,29.333333333333332
34,47.81283422459893
28,34.55421686746988
25,20.0
48,47.81283422459893
73,65.4
18,7.833333333333333
55,47.81283422459893
65,47.81283422459893
47,47.81283422459893
23,34.55421686746988
50,47.81283422459893
71,71.0
28,47.81283422459893
19,24.0
39,47.81283422459893
73,65.4
34,47.81283422459893
24,34.55421686746988
49,47.81283422459893
62,47.81283422459893
36,47.81283422459893
29,34.55421686746988
52,42.0
62,34.333333333333336
13,34.333333333333336
50,47.81283422459893
44,47.81283422459893
18,22.0
65,47.81283422459893
65,47.81283422459893
19,34.55421686746988
25,34.55421686746988
51,47.81283422459893
55,47.81283422459893
30,34.55421686746988
36,47.81283422459893
52,34.55421686746988
47,34.55421686746988
20,29.333333333333332
54,47.81283422459893
56,47.81283422459893
23,47.81283422459893
44,47.81283422459893
71,71.0
29,34.55421686746988
28,34.55421686746988
37,42.666666666666664
18,34.55421686746988
25,20.0
49,47.81283422459893
68,65.66666666666667
68,65.66666666666667
39,47.81283422459893
47,47.81283422459893
73,73.0
48,34.55421686746988
47,47.81283422459893
49,47.81283422459893
16,16.0
34,25.25
61,47.81283422459893
29,34.55421686746988
35,34.55421686746988
45,47.81283422459893
54,34.55421686746988
68,65.66666666666667
34,47.81283422459893
71,71.0
43,34.55421686746988
61,47.81283422459893
71,71.0
61,47.81283422459893
47,47.81283422459893
30,34.55421686746988
47,34.55421686746988
49,47.81283422459893
21,22.0
47,34.55421686746988
62,47.81283422459893
22,24.0
50,47.81283422459893
45,47.81283422459893
35,47.81283422459893
71,71.0
65,47.81283422459893
65,47.81283422459893
68,65.66666666666667
28,34.55421686746988
45,47.81283422459893
45,47.81283422459893
82,63.4
61,47.81283422459893
62,47.81283422459893
15,21.77777777777778
62,47.81283422459893
34,65.4
82,63.4
82,63.4
47,47.81283422459893
55,47.81283422459893
23,34.55421686746988
61,47.81283422459893
20,21.77777777777778
35,34.55421686746988
34,47.81283422459893
31,34.55421686746988
47,47.81283422459893
64,65.66666666666667
82,63.4
22,12.0
31,34.55421686746988
35,34.55421686746988
31,34.55421686746988
82,63.4
30,34.55421686746988
48,34.55421686746988
10,34.55421686746988
32,25.25
40,47.81283422459893
47,47.81283422459893
43,34.55421686746988
12,34.55421686746988
38,47.81283422459893
61,47.81283422459893
65,65.66666666666667
61,47.81283422459893
49,65.4
76,65.66666666666667
69,47.81283422459893
68,65.66666666666667
43,34.55421686746988
82,63.4
68,65.66666666666667
39,47.81283422459893
34,47.81283422459893
68,65.66666666666667
60,47.81283422459893
19,21.77777777777778
45,47.81283422459893
48,47.81283422459893
66,47.81283422459893
49,65.4
26,34.55421686746988
49,47.81283422459893
62,47.81283422459893
48,47.81283422459893
36,47.81283422459893
12,21.0
58,47.81283422459893
35,34.55421686746988
23,34.55421686746988
27,63.4
45,47.81283422459893
43,34.55421686746988
37,47.81283422459893
27,34.55421686746988
56,47.81283422459893
48,47.81283422459893
51,65.66666666666667
56,65.66666666666667
28,34.55421686746988
25,34.55421686746988
27,32.75
71,47.81283422459893
65,65.66666666666667
65,65.66666666666667
58,47.81283422459893
65,47.81283422459893
54,34.55421686746988
43,47.81283422459893
49,47.81283422459893
56,34.55421686746988
16,47.81283422459893
31,47.81283422459893
25,34.55421686746988
34,47.81283422459893
30,63.4
64,65.66666666666667
76,65.66666666666667
62,47.81283422459893
22,28.5
18,34.55421686746988
41,34.55421686746988
20,34.55421686746988
71,47.81283422459893
42,47.81283422459893
58,47.81283422459893
62,47.81283422459893
59,47.81283422459893
32,47.81283422459893
46,34.55421686746988
82,63.4
52,34.55421686746988
45,47.81283422459893
46,45.857142857142854
55,65.66666666666667
82,63.4
62,47.81283422459893
27,63.4
27,34.333333333333336
29,34.55421686746988
24,21.77777777777778
34,47.81283422459893
35,34.333333333333336
66,47.81283422459893
22,21.77777777777778
65,47.81283422459893
70,65.66666666666667
70,65.66666666666667
62,84.0
76,65.66666666666667
35,21.77777777777778
17,34.333333333333336
49,47.81283422459893
19,29.333333333333332
53,34.55421686746988
41,34.55421686746988
45,47.81283422459893
31,32.75
72,65.66666666666667
54,47.81283422459893
34,47.81283422459893
31,47.81283422459893
82,63.4
36,47.81283422459893
82,63.4
45,47.81283422459893
54,47.81283422459893
46,34.55421686746988
42,47.81283422459893
71,65.66666666666667
57,34.55421686746988
61,47.81283422459893
48,34.55421686746988
73,73.0
29,34.55421686746988
25,34.333333333333336
42,47.81283422459893
16,21.77777777777778
76,65.66666666666667
62,47.81283422459893
50,34.333333333333336
82,63.4
71,47.81283422459893
54,34.55421686746988
49,65.66666666666667
19,22.0
59,47.81283422459893
54,47.81283422459893
19,47.81283422459893
48,21.77777777777778
48,47.81283422459893
45,47.81283422459893
39,34.55421686746988
66,47.81283422459893
14,21.77777777777778
58,47.81283422459893
59,47.81283422459893
59,47.81283422459893
50,45.857142857142854
43,65.66666666666667
52,42.666666666666664
58,47.81283422459893
50,47.81283422459893
57,34.55421686746988
65,47.81283422459893
60,47.81283422459893
25,21.77777777777778
62,47.81283422459893
24,34.55421686746988
18,24.0
58,47.81283422459893
48,34.55421686746988
67,65.66666666666667
62,47.81283422459893
55,47.878787878787875
39,47.878787878787875
55,47.878787878787875
34,47.878787878787875
34,47.878787878787875
54,47.878787878787875
52,47.878787878787875
54,47.878787878787875
34,47.878787878787875
55,47.878787878787875
17,22.0
34,35.31111111111111
47,47.878787878787875
73,65.4
29,42.0
73,65.4
25,12.0
28,47.878787878787875
48,47.878787878787875
73,65.4
4,20.0
45,45.0
65,47.878787878787875
45,47.878787878787875
48,47.878787878787875
56,47.878787878787875
39,47.878787878787875
2,7.833333333333333
11,7.833333333333333
54,47.878787878787875
52,47.878787878787875
39,47.878787878787875
39,35.31111111111111
48,47.878787878787875
48,47.878787878787875
48,47.878787878787875
39,47.878787878787875
35,47.878787878787875
56,47.878787878787875
33,47.878787878787875
55,47.878787878787875
49,47.878787878787875
28,35.31111111111111
49,47.878787878787875
39,39.0
48,47.878787878787875
33,47.878787878787875
26,35.31111111111111
4,22.0
49,47.878787878787875
61,47.878787878787875
19,35.31111111111111
39,47.878787878787875
55,47.878787878787875
44,42.0
55,47.878787878787875
55,47.878787878787875
56,47.878787878787875
7,7.833333333333333
55,42.0
28,47.878787878787875
15,20.0
22,35.31111111111111
54,47.878787878787875
5,7.833333333333333
33,47.878787878787875
54,47.878787878787875
24,24.0
18,7.833333333333333
9,22.0
54,47.878787878787875
47,47.878787878787875
55,47.878787878787875
52,47.878787878787875
33,47.878787878787875
50,47.878787878787875
65,47.878787878787875
65,47.878787878787875
39,47.878787878787875
36,47.878787878787875
29,35.31111111111111
25,24.0
13,7.833333333333333
33,47.878787878787875
42,22.0
56,47.878787878787875
61,47.878787878787875
23,35.18181818181818
19,25.4
7,7.833333333333333
45,47.878787878787875
50,47.878787878787875
50,47.878787878787875
47,47.878787878787875
26,47.878787878787875
19,35.31111111111111
56,35.31111111111111
52,47.878787878787875
28,47.878787878787875
28,35.31111111111111
22,35.31111111111111
23,47.878787878787875
39,35.31111111111111
6,7.833333333333333
71,71.0
32,47.878787878787875
26,22.0
19,35.31111111111111
29,35.31111111111111
13,20.0
36,47.878787878787875
65,47.878787878787875
41,35.31111111111111
60,47.878787878787875
45,47.878787878787875
48,47.878787878787875
47,47.878787878787875
22,35.31111111111111
38,35.31111111111111
41,47.878787878787875
47,47.878787878787875
52,47.878787878787875
46,47.878787878787875
34,30.0
34,47.878787878787875
28,35.31111111111111
25,20.0
48,47.878787878787875
73,65.4
18,7.833333333333333
55,47.878787878787875
65,47.878787878787875
47,47.878787878787875
23,35.31111111111111
50,47.878787878787875
71,71.0
28,47.878787878787875
19,24.0
39,47.878787878787875
73,65.4
34,47.878787878787875
24,35.31111111111111
49,47.878787878787875
62,47.878787878787875
36,47.878787878787875
29,35.31111111111111
52,42.0
62,35.18181818181818
13,35.18181818181818
50,47.878787878787875
44,47.878787878787875
18,22.0
65,47.878787878787875
65,47.878787878787875
19,35.31111111111111
25,35.31111111111111
51,47.878787878787875
55,47.878787878787875
30,35.31111111111111
36,47.878787878787875
52,35.31111111111111
47,35.31111111111111
20,30.0
54,47.878787878787875
56,47.878787878787875
23,47.878787878787875
44,47.878787878787875
71,71.0
29,35.31111111111111
28,35.31111111111111
37,42.666666666666664
18,35.31111111111111
25,20.0
49,47.878787878787875
68,64.23076923076923
68,64.23076923076923
39,47.878787878787875
47,47.878787878787875
73,73.0
48,35.31111111111111
47,47.878787878787875
49,47.878787878787875
16,16.0
34,25.4
61,47.878787878787875
29,35.31111111111111
35,35.31111111111111
45,47.878787878787875
54,35.31111111111111
68,64.23076923076923
34,47.878787878787875
71,71.0
43,35.31111111111111
61,47.878787878787875
71,71.0
61,47.878787878787875
47,47.878787878787875
30,35.31111111111111
47,35.31111111111111
49,47.878787878787875
21,22.0
47,35.31111111111111
62,47.878787878787875
22,24.0
50,47.878787878787875
45,47.878787878787875
35,47.878787878787875
71,71.0
65,47.878787878787875
65,47.878787878787875
68,64.23076923076923
28,35.31111111111111
45,47.878787878787875
45,47.878787878787875
82,65.0909090909091
61,47.878787878787875
62,47.878787878787875
15,24.8125
62,47.878787878787875
34,65.4
82,65.0909090909091
82,65.0909090909091
47,47.878787878787875
55,47.878787878787875
23,35.31111111111111
61,47.878787878787875
20,24.8125
35,35.31111111111111
34,47.878787878787875
31,35.31111111111111
47,47.878787878787875
64,64.23076923076923
82,65.0909090909091
22,12.0
31,35.31111111111111
35,35.31111111111111
31,35.31111111111111
82,65.0909090909091
30,35.31111111111111
48,35.31111111111111
10,35.31111111111111
32,25.4
40,47.878787878787875
47,47.878787878787875
43,35.31111111111111
12,35.31111111111111
38,47.878787878787875
61,47.878787878787875
29,11.0
65,64.23076923076923
61,47.878787878787875
49,65.4
76,64.23076923076923
69,47.878787878787875
68,64.23076923076923
43,35.31111111111111
82,65.0909090909091
68,64.23076923076923
39,47.878787878787875
34,47.878787878787875
68,64.23076923076923
60,47.878787878787875
19,24.8125
45,47.878787878787875
48,47.878787878787875
66,47.878787878787875
49,65.4
26,35.31111111111111
49,47.878787878787875
62,47.878787878787875
48,47.878787878787875
36,47.878787878787875
12,21.0
58,47.878787878787875
35,35.31111111111111
23,35.31111111111111
27,65.0909090909091
45,47.878787878787875
43,35.31111111111111
37,47.878787878787875
27,35.31111111111111
56,47.878787878787875
48,47.878787878787875
51,64.23076923076923
56,64.23076923076923
28,35.31111111111111
25,35.31111111111111
27,33.0
71,47.878787878787875
65,64.23076923076923
65,64.23076923076923
58,47.878787878787875
65,47.878787878787875
54,35.31111111111111
43,47.878787878787875
49,47.878787878787875
56,35.31111111111111
16,47.878787878787875
31,47.878787878787875
25,35.31111111111111
34,47.878787878787875
30,65.0909090909091
64,64.23076923076923
76,64.23076923076923
62,47.878787878787875
22,30.0
18,35.31111111111111
41,35.31111111111111
20,35.31111111111111
71,47.878787878787875
42,47.878787878787875
58,47.878787878787875
62,47.878787878787875
59,47.878787878787875
32,47.878787878787875
46,35.31111111111111
82,65.0909090909091
52,35.31111111111111
45,47.878787878787875
46,43.22222222222222
55,64.23076923076923
82,65.0909090909091
62,47.878787878787875
27,65.0909090909091
27,35.18181818181818
29,35.31111111111111
24,24.8125
34,47.878787878787875
35,35.18181818181818
66,47.878787878787875
22,24.8125
65,47.878787878787875
70,64.23076923076923
70,64.23076923076923
62,84.0
76,64.23076923076923
35,24.8125
17,35.18181818181818
49,47.878787878787875
19,30.0
53,35.31111111111111
41,35.31111111111111
45,47.878787878787875
31,33.0
72,64.23076923076923
54,47.878787878787875
34,47.878787878787875
31,47.878787878787875
82,65.0909090909091
36,47.878787878787875
82,65.0909090909091
45,47.878787878787875
54,47.878787878787875
46,35.31111111111111
42,47.878787878787875
71,64.23076923076923
57,35.31111111111111
61,47.878787878787875
48,35.31111111111111
73,73.0
29,35.31111111111111
25,35.18181818181818
42,47.878787878787875
16,24.8125
76,64.23076923076923
62,47.878787878787875
50,35.18181818181818
82,65.0909090909091
71,47.878787878787875
54,35.31111111111111
49,64.23076923076923
19,22.0
59,47.878787878787875
54,47.878787878787875
19,47.878787878787875
48,24.8125
48,47.878787878787875
45,47.878787878787875
39,35.31111111111111
66,47.878787878787875
14,24.8125
58,47.878787878787875
59,47.878787878787875
59,47.878787878787875
50,43.22222222222222
43,64.23076923076923
52,42.666666666666664
58,47.878787878787875
50,47.878787878787875
57,35.31111111111111
65,47.878787878787875
60,47.878787878787875
25,24.8125
62,47.878787878787875
24,35.31111111111111
18,21.0
58,47.878787878787875
48,35.31111111111111
67,64.23076923076923
62,47.878787878787875
45,47.878787878787875
68,47.878787878787875
61,64.23076923076923
25,21.0
35,35.18181818181818
71,64.23076923076923
46,35.31111111111111
59,35.31111111111111
66,47.878787878787875
31,47.878787878787875
33,35.31111111111111
33,24.8125
38,35.18181818181818
41,47.878787878787875
55,55.0
27,24.8125
46,43.22222222222222
54,47.878787878787875
47,35.18181818181818
68,47.878787878787875
23,24.8125
76,64.23076923076923
57,47.878787878787875
52,35.31111111111111
31,64.23076923076923
65,65.4
82,65.0909090909091
60,64.23076923076923
40,35.31111111111111
58,47.878787878787875
57,35.31111111111111
64,64.23076923076923
